,humidity,precipMM,tempC,windspeedKmph,HeatIndexC
52767,38,0.0,24,9,24
52768,40,0.0,23,9,24
52769,41,0.0,22,10,24
52770,43,0.0,20,10,20
52771,43,0.0,19,10,19
52772,42,0.0,18,10,18
52773,42,0.0,17,10,17
52774,41,0.0,16,10,16
52775,40,0.0,16,10,16
52776,39,0.0,15,10,15
52777,39,0.0,14,10,14
52778,38,0.0,13,10,13
52779,37,0.0,13,9,13
52780,36,0.0,14,10,14
52781,34,0.0,14,10,14
52782,33,0.0,15,10,15
52783,32,0.0,16,10,16
52784,31,0.0,19,10,19
52785,31,0.0,22,10,24
52786,30,0.0,24,10,25
52787,30,0.0,26,11,25
52788,30,0.0,27,11,26
52789,35,0.0,26,10,26
52790,40,0.0,26,10,26
52791,44,0.0,25,9,25
52792,47,0.0,24,9,25
52793,50,0.0,23,9,25
52794,52,0.0,22,9,24
52795,53,0.0,20,10,20
52796,54,0.0,20,10,20
52797,54,0.0,19,11,19
52798,55,0.0,18,10,18
52799,56,0.0,17,9,17
52800,57,0.0,17,9,17
52801,54,0.0,17,9,17
52802,52,0.0,16,9,16
52803,49,0.0,16,9,16
52804,47,0.0,17,9,17
52805,45,0.0,17,9,17
52806,42,0.0,17,9,17
52807,40,0.0,18,9,18
52808,37,0.0,20,8,20
52809,34,0.0,22,8,24
52810,33,0.0,24,8,25
52811,31,0.0,25,8,25
52812,29,0.0,26,8,26
52813,32,0.0,26,8,26
52814,35,0.0,26,8,26
52815,38,0.0,25,8,25
52816,40,0.0,24,8,25
52817,41,0.0,23,8,24
52818,42,0.0,21,8,24
52819,42,0.0,20,8,20
52820,42,0.0,19,9,19
52821,42,0.0,19,9,19
52822,42,0.0,17,9,17
52823,43,0.0,16,9,16
52824,43,0.0,16,9,16
52825,45,0.0,15,8,15
52826,47,0.0,15,8,15
52827,48,0.0,14,7,14
52828,46,0.0,15,8,15
52829,44,0.0,15,8,15
52830,41,0.0,16,9,16
52831,35,0.0,17,9,17
52832,30,0.0,20,9,20
52833,24,0.0,23,10,24
52834,22,0.0,25,9,25
52835,20,0.0,26,9,25
52836,18,0.0,27,9,26
52837,21,0.0,26,9,25
52838,24,0.0,26,9,25
52839,28,0.0,25,9,25
52840,28,0.0,24,8,24
52841,29,0.0,23,8,24
52842,30,0.0,21,8,23
52843,30,0.0,20,5,20
52844,29,0.0,19,10,19
52845,29,0.0,18,10,18
52846,31,0.0,17,10,17
52847,33,0.0,16,9,16
52848,35,0.0,14,9,14
52849,38,0.0,14,9,14
52850,41,0.0,13,8,13
52851,44,0.0,13,8,13
52852,42,0.0,14,8,14
52853,40,0.0,14,9,14
52854,38,0.0,15,9,15
52855,33,0.0,16,10,16
52856,27,0.0,19,10,19
52857,22,0.0,23,11,24
52858,21,0.0,25,10,25
52859,19,0.0,26,9,25
52860,18,0.0,28,8,26
52861,22,0.0,26,8,25
52862,26,0.0,26,8,25
52863,29,0.0,25,8,25
52864,31,0.0,24,8,24
52865,33,0.0,23,7,24
52866,34,0.0,21,7,23
52867,35,0.0,20,7,20
52868,37,0.0,19,7,19
52869,38,0.0,18,8,18
52870,40,0.0,17,8,17
52871,41,0.0,16,8,16
52872,43,0.0,15,8,15
52873,44,0.0,16,7,16
52874,45,0.0,15,7,15
52875,46,0.0,14,6,14
52876,45,0.0,15,7,15
52877,44,0.0,15,8,15
52878,43,0.0,16,9,16
52879,39,0.0,17,8,17
52880,35,0.0,20,7,20
52881,31,0.0,24,6,25
52882,29,0.0,26,5,25
52883,27,0.0,27,3,26
52884,25,0.0,28,2,27
52885,28,0.0,27,2,26
52886,32,0.0,27,2,26
52887,36,0.0,26,2,25
52888,41,0.0,25,3,25
52889,46,0.0,24,4,24
52890,51,0.0,22,5,24
52891,53,0.0,20,6,20
52892,54,0.0,19,7,19
52893,56,0.0,19,9,19
52894,58,0.0,17,8,17
52895,60,0.0,17,8,17
52896,63,0.0,18,8,18
52897,65,0.0,17,7,17
52898,67,0.0,17,7,17
52899,69,0.0,16,6,16
52900,63,0.0,16,7,16
52901,58,0.0,18,8,18
52902,52,0.0,17,8,17
52903,43,0.0,18,9,18
52904,34,0.0,20,9,20
52905,25,0.0,24,9,25
52906,24,0.0,26,8,26
52907,22,0.0,27,7,26
52908,21,0.0,28,6,27
52909,24,0.0,28,6,26
52910,28,0.0,27,6,26
52911,31,0.0,26,6,26
52912,34,0.0,25,7,25
52913,37,0.0,24,8,24
52914,40,0.0,22,8,24
52915,42,0.0,21,8,24
52916,44,0.0,20,8,20
52917,46,0.0,19,8,19
52918,48,0.0,17,8,17
52919,49,0.0,17,8,17
52920,50,0.0,17,8,17
52921,51,0.0,16,8,16
52922,51,0.0,16,9,16
52923,52,0.0,16,9,16
52924,50,0.0,17,9,17
52925,49,0.0,17,9,17
52926,47,0.0,17,9,17
52927,43,0.0,18,9,18
52928,39,0.0,20,10,20
52929,35,0.0,24,10,25
52930,33,0.0,25,9,26
52931,31,0.0,28,8,27
52932,29,0.0,29,6,27
52933,33,0.0,27,6,26
52934,36,0.0,27,6,26
52935,40,0.0,26,6,26
52936,43,0.0,25,6,25
52937,46,0.0,24,7,25
52938,49,0.0,22,8,24
52939,49,0.0,21,8,24
52940,50,0.0,20,8,20
52941,50,0.0,19,8,19
52942,51,0.0,17,8,17
52943,51,0.0,17,8,17
52944,52,0.0,16,8,16
52945,53,0.0,16,8,16
52946,54,0.0,16,8,16
52947,55,0.0,15,9,15
52948,53,0.0,16,9,16
52949,50,0.0,16,9,16
52950,48,0.0,16,10,16
52951,43,0.0,17,11,17
52952,38,0.0,20,13,20
52953,33,0.0,23,14,24
52954,31,0.0,24,13,25
52955,29,0.0,27,13,26
52956,27,0.0,27,12,26
52957,30,0.0,26,11,26
52958,34,0.0,26,11,26
52959,37,0.0,26,10,25
52960,41,0.0,25,10,25
52961,44,0.0,23,10,24
52962,47,0.0,22,9,24
52963,48,0.0,21,10,21
52964,49,0.0,20,10,20
52965,50,0.0,19,10,19
52966,52,0.0,18,10,18
52967,53,0.0,16,9,16
52968,55,0.0,16,9,16
52969,55,0.0,15,9,15
52970,55,0.0,15,9,15
52971,56,0.0,14,9,14
52972,53,0.0,15,9,15
52973,50,0.0,15,9,15
52974,46,0.0,15,9,15
52975,41,0.0,16,11,16
52976,36,0.0,19,12,19
52977,31,0.0,21,14,24
52978,29,0.0,23,13,24
52979,27,0.0,25,13,25
52980,25,0.0,26,13,25
52981,27,0.0,25,11,25
52982,30,0.0,25,10,25
52983,32,0.0,25,9,25
52984,34,0.0,24,9,24
52985,36,0.0,22,10,24
52986,38,0.0,21,10,21
52987,39,0.0,20,10,20
52988,40,0.0,19,9,19
52989,42,0.0,18,9,18
52990,42,0.0,17,9,17
52991,42,0.0,16,10,16
52992,42,0.0,15,10,15
52993,43,0.0,15,10,15
52994,44,0.0,14,10,14
52995,44,0.0,14,9,14
52996,42,0.0,14,10,14
52997,40,0.0,15,10,15
52998,38,0.0,14,11,14
52999,35,0.0,15,12,15
53000,32,0.0,18,12,18
53001,29,0.0,21,13,24
53002,27,0.0,23,12,24
53003,25,0.0,25,11,25
53004,23,0.0,26,10,25
53005,26,0.0,25,9,25
53006,30,0.0,25,8,25
53007,34,0.0,24,6,24
53008,36,0.0,23,7,24
53009,38,0.0,22,8,24
53010,40,0.0,21,9,21
53011,40,0.0,20,9,20
53012,40,0.0,18,9,18
53013,40,0.0,17,9,17
53014,40,0.0,17,9,17
53015,40,0.0,16,9,16
53016,40,0.0,14,9,14
53017,41,0.0,14,8,14
53018,42,0.0,13,8,13
53019,42,0.0,13,8,13
53020,40,0.0,14,8,14
53021,37,0.0,14,9,14
53022,34,0.0,14,9,14
53023,30,0.0,16,9,16
53024,27,0.0,19,10,19
53025,23,0.0,22,10,24
53026,23,0.0,24,8,24
53027,22,0.0,26,6,25
53028,22,0.0,27,4,26
53029,26,0.0,27,3,26
53030,30,0.0,26,2,26
53031,35,0.0,26,1,25
53032,39,0.0,25,2,25
53033,43,0.0,23,3,24
53034,47,0.0,21,3,24
53035,48,0.0,20,4,20
53036,48,0.0,18,5,18
53037,48,0.0,17,5,17
53038,47,0.0,16,6,16
53039,46,0.0,16,7,16
53040,45,0.0,16,8,16
53041,47,0.0,16,8,16
53042,49,0.0,16,8,16
53043,52,0.0,15,8,15
53044,50,0.0,16,8,16
53045,49,0.0,17,8,17
53046,48,0.0,16,8,16
53047,43,0.0,18,8,18
53048,38,0.0,20,8,20
53049,33,0.0,24,8,25
53050,33,0.0,25,8,26
53051,33,0.0,27,8,27
53052,33,0.0,29,8,28
53053,37,0.0,28,9,27
53054,41,0.0,28,9,27
53055,46,0.0,27,9,27
53056,53,0.0,25,9,26
53057,61,0.0,24,10,25
53058,69,0.0,22,10,24
53059,74,0.0,20,9,20
53060,79,0.0,19,8,19
53061,84,0.0,18,6,18
53062,85,0.0,17,6,17
53063,87,0.0,16,6,16
53064,89,0.0,16,5,16
53065,90,0.0,16,5,16
53066,91,0.0,15,4,15
53067,92,0.0,15,4,15
53068,87,0.0,16,3,16
53069,82,0.0,18,2,18
53070,76,0.0,17,1,17
53071,68,0.0,18,1,18
53072,60,0.0,20,1,20
53073,52,0.0,22,1,25
53074,50,0.0,24,2,25
53075,48,0.0,25,3,26
53076,46,0.0,26,4,26
53077,49,0.0,26,5,26
53078,52,0.0,25,6,26
53079,56,0.0,24,7,25
53080,61,0.0,23,7,25
53081,67,0.0,22,8,25
53082,73,0.0,21,8,21
53083,76,0.0,20,8,20
53084,78,0.0,19,8,19
53085,80,0.0,17,9,17
53086,81,0.0,17,7,17
53087,83,0.0,17,6,17
53088,84,0.0,16,5,16
53089,84,0.0,16,5,16
53090,83,0.0,16,4,16
53091,83,0.0,17,4,17
53092,79,0.0,18,4,18
53093,75,0.0,19,3,19
53094,71,0.0,18,3,18
53095,64,0.0,19,3,19
53096,57,0.0,21,3,21
53097,50,0.0,22,3,25
53098,48,0.0,23,4,25
53099,46,0.0,24,5,25
53100,44,0.0,25,5,26
53101,47,0.0,24,6,26
53102,49,0.0,25,7,25
53103,52,0.2,24,8,25
53104,58,0.0,22,8,25
53105,64,0.0,21,8,21
53106,70,0.0,19,8,19
53107,72,0.0,19,6,19
53108,75,0.0,18,5,18
53109,77,0.0,18,4,18
53110,80,0.0,17,3,17
53111,83,0.0,17,2,17
53112,86,0.0,16,1,16
53113,87,0.0,16,1,16
53114,88,0.0,16,2,16
53115,89,0.0,16,2,16
53116,83,0.0,17,3,17
53117,76,0.0,17,4,17
53118,70,0.0,17,5,17
53119,63,0.0,18,6,18
53120,56,0.0,19,7,19
53121,48,0.0,22,8,25
53122,47,0.0,23,8,25
53123,45,0.0,24,9,25
53124,43,0.0,26,9,26
53125,46,0.0,25,9,26
53126,49,0.0,24,9,25
53127,52,0.0,24,9,25
53128,59,0.0,23,9,25
53129,66,0.0,22,8,25
53130,73,0.0,20,8,20
53131,76,0.0,19,7,19
53132,79,0.0,18,6,18
53133,81,0.0,17,5,17
53134,82,0.0,17,4,17
53135,83,0.0,17,4,17
53136,83,0.0,16,3,16
53137,83,0.0,16,3,16
53138,83,0.0,16,3,16
53139,82,0.0,16,2,16
53140,75,0.0,17,3,17
53141,67,0.0,19,4,19
53142,60,0.0,18,4,18
53143,54,0.0,19,4,19
53144,49,0.0,21,3,21
53145,43,0.0,23,3,25
53146,42,0.0,24,2,25
53147,42,0.0,25,1,26
53148,41,0.0,26,0,26
53149,43,0.0,26,1,27
53150,44,0.0,26,2,26
53151,46,0.0,25,3,26
53152,53,0.0,23,2,25
53153,59,0.0,23,2,25
53154,66,0.0,21,2,24
53155,67,0.0,21,3,21
53156,68,0.0,20,3,20
53157,69,0.0,19,4,19
53158,70,0.0,18,5,18
53159,71,0.0,17,6,17
53160,72,0.0,17,7,17
53161,74,0.0,17,7,17
53162,77,0.0,17,7,17
53163,80,0.0,17,8,17
53164,79,0.0,17,8,17
53165,77,0.0,17,9,17
53166,76,0.0,17,10,17
53167,66,0.0,19,11,19
53168,56,0.0,21,13,21
53169,46,0.0,22,14,25
53170,43,0.0,24,13,25
53171,40,0.0,25,13,26
53172,37,0.0,26,12,27
53173,39,0.0,27,11,27
53174,41,0.0,26,11,26
53175,43,0.0,26,10,26
53176,47,0.0,24,10,25
53177,52,0.0,24,10,25
53178,56,0.0,22,10,25
53179,58,0.0,22,12,24
53180,59,0.0,21,13,21
53181,61,0.0,19,14,19
53182,63,0.0,19,13,19
53183,65,0.0,18,11,18
53184,66,0.0,18,10,18
53185,68,0.0,18,10,18
53186,70,0.0,18,9,18
53187,71,0.0,17,9,17
53188,67,0.0,18,9,18
53189,63,0.0,17,10,17
53190,59,0.0,17,10,17
53191,53,0.0,18,11,18
53192,47,0.0,20,12,20
53193,40,0.0,23,13,25
53194,39,0.0,24,11,26
53195,37,0.0,26,10,26
53196,36,0.0,27,9,27
53197,38,0.0,28,8,27
53198,40,0.0,27,8,27
53199,41,0.0,26,7,26
53200,47,0.0,26,7,26
53201,53,0.0,25,8,26
53202,59,0.0,23,8,25
53203,61,0.0,22,7,25
53204,63,0.0,21,7,24
53205,65,0.0,20,6,20
53206,66,0.0,19,6,19
53207,68,0.0,19,7,19
53208,70,0.0,19,7,19
53209,71,0.0,18,7,18
53210,73,0.0,18,7,18
53211,75,0.0,18,7,18
53212,72,0.0,18,7,18
53213,69,0.0,18,7,18
53214,66,0.0,19,8,19
53215,56,0.0,20,6,20
53216,47,0.0,22,5,25
53217,38,0.0,25,4,26
53218,36,0.0,27,3,27
53219,34,0.0,28,2,28
53220,32,0.0,29,1,28
53221,34,0.0,29,1,28
53222,37,0.0,29,2,28
53223,39,0.0,28,3,28
53224,46,0.0,27,3,27
53225,53,0.0,25,3,26
53226,60,0.0,23,3,25
53227,62,0.0,22,3,25
53228,64,0.0,21,3,24
53229,66,0.0,19,4,19
53230,66,0.0,19,3,19
53231,66,0.0,18,3,18
53232,67,0.0,17,2,17
53233,67,0.0,17,3,17
53234,68,0.0,17,3,17
53235,68,0.0,16,4,16
53236,63,0.0,18,4,18
53237,57,0.0,19,5,19
53238,52,0.0,20,5,20
53239,46,0.0,21,4,21
53240,41,0.0,23,3,25
53241,36,0.0,26,3,26
53242,34,0.0,27,2,27
53243,32,0.0,28,2,28
53244,30,0.0,29,2,29
53245,31,0.0,30,3,29
53246,33,0.0,29,4,28
53247,34,0.0,28,5,27
53248,39,0.0,27,6,27
53249,44,0.0,25,6,26
53250,50,0.0,23,6,25
53251,50,0.0,21,6,21
53252,51,0.0,20,5,20
53253,52,0.0,19,4,19
53254,51,0.0,19,5,19
53255,50,0.0,19,6,19
53256,49,0.0,18,6,18
53257,49,0.0,18,7,18
53258,49,0.0,17,8,17
53259,49,0.0,17,8,17
53260,46,0.0,18,9,18
53261,43,0.0,17,9,17
53262,40,0.0,17,9,17
53263,36,0.0,18,11,18
53264,31,0.0,20,12,20
53265,26,0.0,23,13,24
53266,27,0.0,25,12,25
53267,27,0.0,26,11,26
53268,28,0.0,28,10,27
53269,29,0.0,28,10,27
53270,31,0.0,27,9,26
53271,33,0.0,27,9,26
53272,35,0.0,26,9,26
53273,37,0.0,25,9,25
53274,39,0.0,23,9,24
53275,38,0.0,22,8,24
53276,37,0.0,20,8,20
53277,36,0.0,20,8,20
53278,35,0.0,19,8,19
53279,34,0.0,18,8,18
53280,34,0.0,18,8,18
53281,34,0.0,17,8,17
53282,34,0.0,17,8,17
53283,35,0.0,16,8,16
53284,34,0.0,17,9,17
53285,33,0.0,16,9,16
53286,32,0.0,16,10,16
53287,28,0.0,17,10,17
53288,23,0.0,20,10,20
53289,19,0.0,23,11,23
53290,17,0.0,24,10,24
53291,16,0.0,26,9,25
53292,14,0.0,28,8,26
53293,16,0.0,28,8,26
53294,18,0.0,28,8,26
53295,20,0.0,27,9,25
53296,21,0.0,26,9,25
53297,23,0.0,24,9,24
53298,25,0.0,22,9,23
53299,26,0.0,21,9,23
53300,27,0.0,19,9,19
53301,28,0.0,18,9,18
53302,29,0.0,18,9,18
53303,30,0.0,17,9,17
53304,31,0.0,16,8,16
53305,33,0.0,16,8,16
53306,35,0.0,15,9,15
53307,37,0.0,15,9,15
53308,35,0.0,16,9,16
53309,34,0.0,17,9,17
53310,32,0.0,16,9,16
53311,27,0.0,17,9,17
53312,22,0.0,19,10,19
53313,17,0.0,23,11,23
53314,16,0.0,24,11,24
53315,14,0.0,26,11,25
53316,13,0.0,27,10,25
53317,15,0.0,28,10,26
53318,17,0.0,27,9,25
53319,19,0.0,26,8,25
53320,20,0.0,26,8,24
53321,22,0.0,24,8,24
53322,24,0.0,22,8,23
53323,24,0.0,21,8,21
53324,25,0.0,18,8,18
53325,26,0.0,18,8,18
53326,27,0.0,17,8,17
53327,28,0.0,17,8,17
53328,30,0.0,16,8,16
53329,31,0.0,16,8,16
53330,33,0.0,15,8,15
53331,35,0.0,15,7,15
53332,35,0.0,16,8,16
53333,35,0.0,16,8,16
53334,35,0.0,17,9,17
53335,30,0.0,17,9,17
53336,24,0.0,19,10,19
53337,19,0.0,23,10,24
53338,18,0.0,25,10,24
53339,16,0.0,27,10,25
53340,15,0.0,28,10,26
53341,16,0.0,29,10,27
53342,18,0.0,28,10,26
53343,19,0.0,27,10,25
53344,21,0.0,26,9,25
53345,22,0.0,25,9,24
53346,24,0.0,23,9,23
53347,25,0.0,21,9,23
53348,26,0.0,19,9,19
53349,27,0.0,18,10,18
53350,29,0.0,18,9,18
53351,31,0.0,17,9,17
53352,34,0.0,16,9,16
53353,35,0.0,16,8,16
53354,37,0.0,15,8,15
53355,38,0.0,15,8,15
53356,37,0.0,15,8,15
53357,35,0.0,16,8,16
53358,33,0.0,16,8,16
53359,28,0.0,17,9,17
53360,23,0.0,19,10,19
53361,18,0.0,23,10,24
53362,16,0.0,24,11,24
53363,15,0.0,26,11,25
53364,14,0.0,27,12,25
53365,15,0.0,28,11,26
53366,17,0.0,28,10,26
53367,18,0.0,27,9,25
53368,20,0.0,26,9,25
53369,22,0.0,24,8,24
53370,24,0.0,22,8,23
53371,24,0.0,21,8,21
53372,25,0.0,19,8,19
53373,25,0.0,19,9,19
53374,27,0.0,18,8,18
53375,29,0.0,17,8,17
53376,31,0.0,17,8,17
53377,32,0.0,16,8,16
53378,34,0.0,15,7,15
53379,35,0.0,15,7,15
53380,33,0.0,16,7,16
53381,31,0.0,17,7,17
53382,30,0.0,18,8,18
53383,25,0.0,19,8,19
53384,20,0.0,20,9,20
53385,15,0.0,24,10,24
53386,14,0.0,26,8,25
53387,13,0.0,28,7,26
53388,12,0.0,29,5,27
53389,14,0.0,30,5,27
53390,16,0.0,29,4,27
53391,18,0.0,30,4,28
53392,23,0.0,27,4,26
53393,28,0.0,26,4,25
53394,33,0.0,23,4,24
53395,33,0.0,22,5,24
53396,33,0.0,21,5,21
53397,33,0.0,20,5,20
53398,32,0.0,18,6,18
53399,31,0.0,17,6,17
53400,30,0.0,16,6,16
53401,29,0.0,16,7,16
53402,29,0.0,17,7,17
53403,29,0.0,16,8,16
53404,28,0.0,17,8,17
53405,26,0.0,18,8,18
53406,25,0.0,18,9,18
53407,21,0.0,19,8,19
53408,17,0.0,21,7,24
53409,14,0.0,25,7,24
53410,12,0.0,27,5,25
53411,11,0.0,29,4,27
53412,10,0.0,30,2,28
53413,13,0.0,30,3,28
53414,15,0.0,30,4,28
53415,18,0.0,30,5,28
53416,26,0.0,27,4,26
53417,33,0.0,26,3,25
53418,41,0.0,23,2,24
53419,43,0.0,22,2,24
53420,45,0.0,20,2,20
53421,47,0.0,19,3,19
53422,48,0.0,19,3,19
53423,49,0.0,18,3,18
53424,50,0.0,17,4,17
53425,46,0.0,17,5,17
53426,41,0.0,17,7,17
53427,37,0.0,16,8,16
53428,36,0.0,17,8,17
53429,35,0.0,17,8,17
53430,34,0.0,17,8,17
53431,30,0.0,18,9,18
53432,26,0.0,20,9,20
53433,21,0.0,23,10,24
53434,20,0.0,25,10,25
53435,19,0.0,27,10,26
53436,17,0.0,29,10,27
53437,20,0.0,29,9,27
53438,22,0.0,28,9,26
53439,24,0.0,27,8,26
53440,29,0.0,27,8,25
53441,34,0.0,25,7,25
53442,39,0.0,23,6,24
53443,41,0.0,22,5,24
53444,43,0.0,20,4,20
53445,45,0.0,19,4,19
53446,47,0.0,19,3,19
53447,49,0.0,18,3,18
53448,51,0.0,18,3,18
53449,50,0.0,17,4,17
53450,49,0.0,17,5,17
53451,49,0.0,16,6,16
53452,46,0.0,17,7,17
53453,44,0.0,17,8,17
53454,42,0.0,17,8,17
53455,37,0.0,18,10,18
53456,32,0.0,20,13,20
53457,27,0.0,23,11,24
53458,25,0.0,25,13,25
53459,24,0.0,27,11,26
53460,22,0.0,28,10,27
53461,24,0.0,29,9,27
53462,26,0.0,28,8,27
53463,29,0.0,28,7,27
53464,33,0.0,27,7,26
53465,37,0.0,25,6,25
53466,41,0.0,23,6,24
53467,43,0.0,22,5,24
53468,46,0.0,21,4,21
53469,48,0.0,19,3,19
53470,49,0.0,18,2,18
53471,50,0.0,19,2,19
53472,51,0.0,17,1,17
53473,52,0.0,17,2,17
53474,52,0.0,17,3,17
53475,52,0.0,16,4,16
53476,48,0.0,17,6,17
53477,45,0.0,17,7,17
53478,41,0.0,17,8,17
53479,37,0.0,18,10,18
53480,32,0.0,20,12,20
53481,27,0.0,23,14,24
53482,26,0.0,25,12,25
53483,25,0.0,28,11,26
53484,24,0.0,28,9,27
53485,26,0.0,28,8,27
53486,28,0.0,27,7,26
53487,30,0.0,27,6,26
53488,35,0.0,26,6,25
53489,39,0.0,25,5,25
53490,44,0.0,23,5,24
53491,45,0.0,22,6,24
53492,47,0.0,20,6,20
53493,48,0.0,20,7,20
53494,48,0.0,20,7,20
53495,47,0.0,18,7,18
53496,47,0.0,18,7,18
53497,48,0.0,18,7,18
53498,49,0.0,17,6,17
53499,50,0.0,17,6,17
53500,47,0.0,18,7,18
53501,44,0.0,17,7,17
53502,41,0.0,17,8,17
53503,36,0.0,18,9,18
53504,31,0.0,20,11,20
53505,26,0.0,24,12,24
53506,25,0.0,25,10,25
53507,25,0.0,27,8,26
53508,24,0.0,28,6,27
53509,26,0.0,29,6,27
53510,27,0.0,28,6,27
53511,29,0.0,27,6,26
53512,35,0.0,27,5,26
53513,42,0.0,25,3,25
53514,48,0.0,23,2,25
53515,49,0.0,22,2,24
53516,50,0.0,20,2,20
53517,50,0.0,19,1,19
53518,52,0.0,18,2,18
53519,54,0.0,17,2,17
53520,56,0.0,17,2,17
53521,53,0.0,17,3,17
53522,50,0.0,17,5,17
53523,48,0.0,17,6,17
53524,45,0.0,18,7,18
53525,43,0.0,18,8,18
53526,41,0.0,18,10,18
53527,36,0.0,19,10,19
53528,32,0.0,21,10,21
53529,28,0.0,24,11,25
53530,27,0.0,26,10,26
53531,27,0.0,27,9,27
53532,26,0.0,29,8,28
53533,28,0.0,29,6,28
53534,30,0.0,29,4,28
53535,31,0.0,28,6,27
53536,39,0.0,27,8,27
53537,47,0.0,26,6,26
53538,54,0.0,23,7,25
53539,58,0.0,22,7,24
53540,62,0.0,20,6,20
53541,65,0.0,19,6,19
53542,67,0.0,19,6,19
53543,69,0.0,17,5,17
53544,71,0.0,17,5,17
53545,72,0.0,16,5,16
53546,73,0.0,16,5,16
53547,74,0.0,15,5,15
53548,66,0.0,17,5,17
53549,58,0.0,17,5,17
53550,50,0.0,17,5,17
53551,42,0.0,19,6,19
53552,35,0.0,21,7,24
53553,27,0.0,24,8,25
53554,26,0.0,26,7,25
53555,25,0.0,27,7,26
53556,24,0.0,29,7,27
53557,26,0.0,29,8,28
53558,28,0.0,28,8,27
53559,30,0.0,27,9,26
53560,40,0.0,26,9,26
53561,50,0.0,23,10,25
53562,59,0.0,21,10,24
53563,63,0.0,20,9,20
53564,66,0.0,19,7,19
53565,70,0.0,17,5,17
53566,70,0.0,17,4,17
53567,70,0.0,17,4,17
53568,71,0.0,17,4,17
53569,70,0.0,16,4,16
53570,70,0.0,16,5,16
53571,70,0.0,15,5,15
53572,63,0.0,17,5,17
53573,56,0.0,17,5,17
53574,50,0.0,18,5,18
53575,44,0.0,19,6,19
53576,38,0.0,21,6,24
53577,33,0.0,24,6,25
53578,29,0.0,26,7,26
53579,25,0.0,28,7,27
53580,20,0.0,29,8,28
53581,22,0.0,30,7,28
53582,23,0.0,29,6,27
53583,25,0.0,28,5,26
53584,34,0.0,27,8,26
53585,43,0.0,25,10,25
53586,52,0.0,22,12,24
53587,58,0.0,21,9,21
53588,65,0.0,20,7,20
53589,72,0.0,18,4,18
53590,68,0.0,18,4,18
53591,65,0.0,17,3,17
53592,62,0.0,17,3,17
53593,63,0.0,16,4,16
53594,65,0.0,16,5,16
53595,66,0.0,15,6,15
53596,59,0.0,17,5,17
53597,52,0.0,17,4,17
53598,45,0.0,18,3,18
53599,41,0.0,19,4,19
53600,37,0.0,21,5,24
53601,33,0.0,24,7,25
53602,30,0.0,26,8,26
53603,26,0.0,27,6,26
53604,23,0.0,28,10,27
53605,26,0.0,28,12,27
53606,29,0.0,27,13,26
53607,33,0.0,27,14,26
53608,48,0.0,25,13,26
53609,63,0.0,24,12,25
53610,78,0.0,21,12,24
53611,82,0.0,20,10,20
53612,85,0.0,19,8,19
53613,89,0.0,18,5,18
53614,90,0.0,17,5,17
53615,91,0.0,17,4,17
53616,92,0.0,17,4,17
53617,92,0.0,16,4,16
53618,92,0.0,16,4,16
53619,92,0.0,16,5,16
53620,86,0.0,17,6,17
53621,81,0.0,18,7,18
53622,75,0.0,18,8,18
53623,64,0.0,19,10,19
53624,53,0.0,21,11,21
53625,42,0.0,23,9,25
53626,41,0.0,25,11,26
53627,39,0.0,26,10,27
53628,37,0.0,28,8,28
53629,39,0.0,27,6,27
53630,40,0.0,26,5,26
53631,42,0.0,26,3,26
53632,48,0.0,26,4,26
53633,53,0.0,24,5,25
53634,59,0.0,23,6,25
53635,61,0.0,22,6,25
53636,64,0.0,21,5,21
53637,67,0.0,20,5,20
53638,69,0.0,20,6,20
53639,70,0.0,18,6,18
53640,72,0.0,18,7,18
53641,75,0.0,18,7,18
53642,77,0.0,17,7,17
53643,79,0.0,17,7,17
53644,77,0.0,18,8,18
53645,74,0.0,19,9,19
53646,71,0.0,20,10,20
53647,60,0.0,20,11,20
53648,49,0.0,22,11,25
53649,38,0.0,24,12,25
53650,37,0.0,26,11,26
53651,35,0.0,28,10,27
53652,34,0.0,28,9,28
53653,35,0.0,28,7,27
53654,35,0.0,27,5,27
53655,36,0.0,28,3,27
53656,43,0.0,27,8,27
53657,50,0.0,26,8,26
53658,57,0.0,24,4,25
53659,60,0.0,23,5,25
53660,63,0.0,22,5,25
53661,66,0.0,21,6,24
53662,67,0.0,19,5,19
53663,69,0.0,19,4,19
53664,70,0.0,19,3,19
53665,71,0.0,18,4,18
53666,72,0.0,18,4,18
53667,72,0.0,18,5,18
53668,66,0.0,19,4,19
53669,60,0.0,21,3,21
53670,54,0.0,21,2,21
53671,48,0.0,21,4,24
53672,41,0.0,23,6,25
53673,34,0.0,25,7,26
53674,34,0.0,26,7,27
53675,34,0.0,27,6,27
53676,34,0.0,28,6,27
53677,35,0.0,27,5,27
53678,37,0.0,27,3,27
53679,38,0.0,27,6,27
53680,45,0.0,27,8,26
53681,51,0.0,25,8,26
53682,58,0.0,23,10,25
53683,61,0.0,22,9,25
53684,64,0.0,21,9,24
53685,67,0.0,20,8,20
53686,67,0.0,19,6,19
53687,68,0.0,18,5,18
53688,68,0.0,17,3,17
53689,69,0.0,17,4,17
53690,69,0.0,17,5,17
53691,70,0.0,17,5,17
53692,66,0.0,18,6,18
53693,63,0.0,19,7,19
53694,60,0.0,19,8,19
53695,52,0.0,20,8,20
53696,45,0.0,22,9,25
53697,38,0.0,24,9,25
